Condition,Fluxes
WT,0.000456526055508857
WT,0.00999513830105346
WT,0.0016866355123999
WT,0.000943743039025228
WT,7.35731503169896e-08
WT,0.000441428327779462
WT,0.00999513524940844
WT,0.00168419884166509
WT,0.000879803055099359
WT,6.29321599722769e-09
WT,0.000433179924881718
WT,0.009995083915591
WT,0.00161732088884028
WT,0.00115353427054311
WT,3.7396068889852e-08
WT,0.000474618316666931
WT,0.00999509119346456
WT,0.00175106514309629
WT,0.00105962876579061
WT,6.13545043589661e-08
WT,0.000466395819671247
WT,0.00999516347042934
WT,0.0017513199389552
WT,0.00096079999048083
WT,1.63663915327295e-07
WT,0.000444674680067973
WT,0.00999500202816433
WT,0.0017353122734811
WT,0.000914029294412088
WT,1.69003659984986e-07
WT,0.000557193821174008
WT,0.00999515121837255
WT,0.00178540171019839
WT,0.00105679098651221
WT,1.06873242351491e-08
WT,0.000498361380091694
WT,0.00999516931385748
WT,0.00179608904818134
WT,0.00104465495001007
WT,4.32683070003809e-08
WT,0.000505630948748048
WT,0.0099951537037087
WT,0.00182262484199333
WT,0.00118327162891579
WT,1.34083240511039e-07
WT,0.000559205509224176
WT,0.00999517030736481
WT,0.00185542344150782
WT,0.00125446000906089
WT,8.24225730310811e-09
WT,0.000389455498862318
WT,0.00999516335605093
WT,0.00170009005916385
WT,0.000787309166961763
WT,3.7872276739011e-08
WT,0.000484207784238543
WT,0.00999517053979938
WT,0.00168781982076866
WT,0.000876858076673663
WT,7.97141757898836e-08
WT,0.000420645463741044
WT,0.00999279865565986
WT,0.00173342470625468
WT,0.000991527239668402
WT,1.49107758393178e-08
WT,0.000566663405321088
WT,0.00999516160852948
WT,0.0018537212792197
WT,0.00110206558582851
WT,1.83820287081823e-08
WT,0.000486896072820871
WT,0.00999509593985808
WT,0.00178404136659201
WT,0.000948838748026712
WT,1.43198721122263e-08
WT,0.000523353636385311
WT,0.00999484382897506
WT,0.00181501012505094
WT,0.00103658449342795
WT,5.67131178534091e-09
WT,0.000464305517049389
WT,0.00999514644271663
WT,0.00179809798446313
WT,0.00100482187562034
WT,8.26483265790137e-08
WT,0.000335994799157344
WT,0.00999514616341219
WT,0.00170944567830502
WT,0.000800515808948608
WT,4.3290722789797e-08
WT,0.000454145951825955
WT,0.00999516896518244
WT,0.00164215956745996
WT,0.000963361495835586
WT,3.01427554687695e-08
WT,0.000421541947842455
WT,0.00999515165500088
WT,0.00165316409405842
WT,0.000908549238066594
WT,6.64405771558227e-08
WT,0.000464038483434875
WT,0.00999512690433215
WT,0.00166214189052311
WT,0.0010025805540341
WT,6.66828050808924e-08
WT,0.000510024920934206
WT,0.00999517040703229
WT,0.00181413958131215
WT,0.0010945992270594
WT,3.99002757560763e-10
WT,0.000466424644420741
WT,0.00999510066710438
WT,0.001740736011097
WT,0.000936631785639169
WT,1.31583151471085e-08
WT,0.000476605713649837
WT,0.00999494772661886
WT,0.00174196132674888
WT,0.00101068775217237
WT,7.76374197344631e-08
WT,0.000503658507231797
WT,0.00999516912785604
WT,0.00177772378332399
WT,0.00101294451673893
WT,4.88282179692304e-08
WT,0.000466098580220021
WT,0.00999516655876128
WT,0.0017501722370884
WT,0.000905299084485019
WT,8.63367715754765e-08
WT,0.000451531470392393
WT,0.00999515836057968
WT,0.00180709359370911
WT,0.000896889010679175
WT,4.97262543058972e-11
WT,0.00051131465672411
WT,0.00999515848580121
WT,0.0018809370528066
WT,0.000867895130103752
WT,1.34941294392592e-07
WT,0.000502002527254727
WT,0.0099951499264422
WT,0.00190948665707843
WT,0.00100513252464822
WT,8.66461516698254e-08
WT,0.000491151766048999
WT,0.00999517011542583
WT,0.00186176153576613
WT,0.00105239470971046
WT,9.01673514758557e-09
WT,0.000554339378229032
WT,0.00999502496928315
WT,0.00186195425106068
WT,0.00101486379531482
WT,3.35741982114213e-08
WT,0.00051263351218145
WT,0.00999516474167368
WT,0.00188572659951212
WT,0.000711587935243064
WT,4.54259328315988e-08
WT,0.000407114223011091
WT,0.00999514052644823
WT,0.00172267102450055
WT,0.000887832316791504
WT,8.7540600981259e-09
WT,0.000431501455974108
WT,0.00999514305384703
WT,0.00170774414743673
WT,0.000817539167144343
WT,7.50382882488481e-08
WT,0.000479271747075589
WT,0.00999516981296972
WT,0.00169886452484022
WT,0.000728642019685302
WT,3.04527755443222e-08
WT,0.000440852674951819
WT,0.00999516927469802
WT,0.00171433501052658
WT,0.00120115788736303
WT,6.50451828344938e-08
WT,0.000436107392757049
WT,0.00999516870900907
WT,0.0016932692416299
WT,0.00078750096455076
WT,9.97039878481101e-08
WT,0.00038430447490637
WT,0.0099951638246992
WT,0.00166666237373835
WT,0.000703614668058371
WT,2.9694105211095e-08
WT,0.000460878105586151
WT,0.0099951409557731
WT,0.0017592905419093
WT,0.00110986007651792
WT,6.593590624681e-08
WT,0.000375632652725631
WT,0.0099951695276248
WT,0.00173859805317695
WT,0.00088569667013757
WT,9.08056025667236e-08
WT,0.000405766699252757
WT,0.00999513485286669
WT,0.00174446797553983
WT,0.000759033131169815
WT,6.05801236199888e-08
WT,0.000423622986959137
WT,0.00999513553765547
WT,0.00181217155654936
WT,0.000747029495737482
WT,4.37924307375222e-08
WT,0.000481105530285071
WT,0.00999512843857515
WT,0.00168772790364963
WT,0.000436788499932886
WT,4.4253880577669e-07
WT,0.000363976885325324
WT,0.00999510082923805
WT,0.00172316759340001
WT,0.000685728535217604
WT,2.05937997838326e-07
WT,0.000357819762777292
WT,0.00999515111269481
WT,0.00169852530223149
WT,0.000692757805513083
WT,8.15274308387462e-08
WT,0.000493694985025604
WT,0.00999516542653606
WT,0.00185936609547353
WT,0.00109112096538072
WT,3.16367577174367e-08
WT,0.00037942345008439
WT,0.00999511295344328
WT,0.00174136704079156
WT,0.00091332036708719
WT,7.60515409548229e-08
WT,0.0004569120161815
WT,0.00999508301453703
WT,0.00181868933318276
WT,0.000977158436845568
WT,3.26390514488927e-08
WT,0.000483008108048459
WT,0.00999512141059114
WT,0.00173073921974533
WT,0.0010366107130606
