Condition,Fluxes
WT,0.0025573096330314
WT,0.00176708488604422
WT,0.00227942010140029
WT,0.00156184741166999
WT,9.06465571020767e-09
WT,1.80255859608228e-08
WT,0.00255731316976062
WT,0.00178307698139274
WT,0.00227943330942323
WT,0.0015624287803836
WT,7.75361968441887e-10
WT,1.54185155438052e-09
WT,0.00255731153508019
WT,0.00179364456180448
WT,0.00227942720359796
WT,0.0015722042306962
WT,4.60741951289094e-09
WT,9.16211672495087e-09
WT,0.00255731027624037
WT,0.00176404316117856
WT,0.00227942250042442
WT,0.00156241001474205
WT,7.55924039042639e-09
WT,1.50319807150671e-08
WT,0.00255730490016859
WT,0.00177473463409242
WT,0.00227940241635394
WT,0.00156247835410028
WT,2.01643668463218e-08
WT,4.00979932561632e-08
WT,0.00255730462056741
WT,0.00179831705503606
WT,0.00227940136847879
WT,0.00157759996798485
WT,2.08222502239159e-08
WT,4.14062309468987e-08
WT,0.00255731293905524
WT,0.00181969839838217
WT,0.00227943244689955
WT,0.00157004530283143
WT,1.31674123920048e-09
WT,2.6184148508575e-09
WT,0.0025573112274735
WT,0.00176608614773666
WT,0.00227942605118922
WT,0.00155395721555614
WT,5.33090940766778e-09
WT,1.06008164606387e-08
WT,0.00255730645737831
WT,0.00172625676540847
WT,0.00227940822445819
WT,0.00152770901446088
WT,1.65198405871973e-08
WT,3.28506415609147e-08
WT,0.00255731306760998
WT,0.00177737362504147
WT,0.00227943292692313
WT,0.00156567706378714
WT,1.01549436500127e-09
WT,2.0193682163522e-09
WT,0.0025573115115049
WT,0.00186042519427138
WT,0.00227942711070397
WT,0.00161515628249758
WT,4.66608518381714e-09
WT,9.27877517940809e-09
WT,0.00255730931445978
WT,0.00174798331266491
WT,0.00227941889750045
WT,0.00153341707648272
WT,9.82124866203188e-09
WT,1.95301098694246e-08
WT,0.00255731271756298
WT,0.00175590264491741
WT,0.00227943161798833
WT,0.00155750797273752
WT,1.83709382342523e-09
WT,3.65316519788612e-09
WT,0.00255731253539321
WT,0.0018146468836247
WT,0.0022794309366471
WT,0.00157366677270133
WT,2.26477174398759e-09
WT,4.50362688494787e-09
WT,0.0025573127487173
WT,0.00174521080347045
WT,0.0022794317340232
WT,0.00153306567036862
WT,1.76429046638651e-09
WT,3.50839147995297e-09
WT,0.00255731320281574
WT,0.00177038431753564
WT,0.00227943343165444
WT,0.00155593770439498
WT,6.9873801670059e-10
WT,1.38948007572857e-09
WT,0.0025573091623066
WT,0.00179575668675927
WT,0.00227941832226141
WT,0.00157702319860733
WT,1.01827437237201e-08
WT,2.02489615206841e-08
WT,0.00255731122832285
WT,0.00170309159291312
WT,0.00227767040461623
WT,0.00152929284936799
WT,5.33366268712159e-09
WT,1.0606289646771e-08
WT,0.00255731191859889
WT,0.00180702590250556
WT,0.00227942862839617
WT,0.00157358643458094
WT,3.71375765228358e-09
WT,7.38501678760453e-09
WT,0.00255731001382554
WT,0.00180989575478299
WT,0.00227942150387895
WT,0.00157995103608482
WT,8.18585326920218e-09
WT,1.62780312603744e-08
WT,0.00255731000149759
WT,0.00184121288861727
WT,0.00227942145647208
WT,0.00159960395429062
WT,8.21569533133256e-09
WT,1.63373735320202e-08
WT,0.00255731347960254
WT,0.00181977884970731
WT,0.00227943446654281
WT,0.00158666729910946
WT,4.9159362157712e-11
WT,9.77561629315734e-11
WT,0.00255731281019687
WT,0.00179780441479104
WT,0.00227943196220741
WT,0.001578508561423
WT,1.62117753124233e-09
WT,3.22380287731983e-09
WT,0.00255730942780527
WT,0.00183116856185023
WT,0.00227941930672433
WT,0.00160235534753743
WT,9.56535923177527e-09
WT,1.90212554429572e-08
WT,0.00255731093922595
WT,0.00185803764752143
WT,0.00227942496124346
WT,0.00161289427706194
WT,6.01590570045698e-09
WT,1.19629671053883e-08
WT,0.00255730897218712
WT,0.00181294308494974
WT,0.00227941759954009
WT,0.00157158444386161
WT,1.06371639095893e-08
WT,2.11525987209257e-08
WT,0.00255731349792919
WT,0.00178490637021868
WT,0.00227943453509788
WT,0.00156279622042304
WT,6.12654592134443e-12
WT,1.21829808871607e-11
WT,0.00255730642404609
WT,0.00184146328232643
WT,0.00227940806034676
WT,0.00160032742269027
WT,1.66255020804683e-08
WT,3.30607449211832e-08
WT,0.00255730895719575
WT,0.00183135204230997
WT,0.00227941753924932
WT,0.00160486090731493
WT,1.06752837797229e-08
WT,2.12284010859883e-08
WT,0.00255731302776496
WT,0.00180408670190773
WT,0.00227943277519711
WT,0.00158996162951989
WT,1.11091137513448e-09
WT,2.20910961034639e-09
WT,0.00255731174034038
WT,0.0018793114549725
WT,0.00227942795551943
WT,0.0016226953112967
WT,4.13652519823435e-09
WT,8.22571231055885e-09
WT,0.00255731111924714
WT,0.00181630245047497
WT,0.00227942562956752
WT,0.00158231699479421
WT,5.59672257358959e-09
WT,1.11293964338554e-08
WT,0.00255731304166202
WT,0.00185284322399816
WT,0.00227943282679532
WT,0.00161282673866215
WT,1.07854780607431e-09
WT,2.14475272282116e-09
WT,0.00255730956756598
WT,0.00190045485820315
WT,0.0022794198180785
WT,0.00164624034253392
WT,9.24512304725366e-09
WT,1.83844446150234e-08
WT,0.00255731190450604
WT,0.00186758751170127
WT,0.00227942856832223
WT,0.00161840811891923
WT,3.75194626364466e-09
WT,7.4609550568712e-09
WT,0.0025573100918845
WT,0.00191189995808368
WT,0.00227942177949202
WT,0.00166960295890632
WT,8.01391568168036e-09
WT,1.59361193522432e-08
WT,0.00255730827617228
WT,0.00181013140638774
WT,0.00227941497777068
WT,0.00159657510428944
WT,1.22840637390935e-08
WT,2.44275469704035e-08
WT,0.00255731194468604
WT,0.001821770011401
WT,0.00227942871736585
WT,0.00159620856524518
WT,3.65847193405753e-09
WT,7.27507573772773e-09
WT,0.00255731033821217
WT,0.00173410438863985
WT,0.00227942269918431
WT,0.0015629059448331
WT,7.43677520567472e-09
WT,1.4788442469806e-08
WT,0.002557308743458
WT,0.00176465163074358
WT,0.00227941672456269
WT,0.00157826198708689
WT,1.11877304595514e-08
WT,2.22474260590383e-08
WT,0.00255731032723313
WT,0.0018626498458177
WT,0.00227942265633272
WT,0.00162568085089492
WT,7.46378995345879e-09
WT,1.48421623341495e-08
WT,0.0025573112068495
WT,0.00182007171371624
WT,0.00227942595091517
WT,0.00159901663444396
WT,5.39545678246416e-09
WT,1.07291663150802e-08
WT,0.00255729032321295
WT,0.00182157368601452
WT,0.00227934770031817
WT,0.00158756357836452
WT,5.45230920650074e-08
WT,1.08422204123804e-07
WT,0.00255730271597886
WT,0.00173585452527236
WT,0.00227939413165978
WT,0.00154931971285314
WT,2.53726312243801e-08
WT,5.0454888752528e-08
WT,0.00255730923133779
WT,0.00172811979307529
WT,0.00227941854617072
WT,0.00155042499590845
WT,1.00446023023236e-08
WT,1.99742502822451e-08
WT,0.00255731184404875
WT,0.00173147285892461
WT,0.00227942833662293
WT,0.00153318360061609
WT,3.89781175667817e-09
WT,7.75101528219542e-09
WT,0.00255730951892721
WT,0.00170463402858652
WT,0.00227941962112973
WT,0.00153256220280021
WT,9.36994010776701e-09
WT,1.86326462123246e-08
WT,0.00255731179183869
WT,0.00172593902124234
WT,0.00227942814008288
WT,0.00154470525793691
WT,4.02129821840564e-09
WT,7.99657472531026e-09
WT,0.00255730239186593
WT,0.00176168698120014
WT,0.00227939290230689
WT,0.00155763134250958
WT,2.61462360836498e-08
WT,5.19932407122765e-08
WT,0.00255731314943375
WT,0.00179254795441367
WT,0.00227943322863007
WT,0.00158028258124073
WT,8.26427878219388e-10
WT,1.64339765837196e-09
WT,0.00255730890230976
WT,0.00174876482804784
WT,0.00227941730531447
WT,0.0015542755674379
WT,1.08244557306072e-08
WT,2.15250317922036e-08
WT,0.00255731219799669
WT,0.00174124623167498
WT,0.00227942966098905
WT,0.00156404849226382
WT,3.06656560986082e-09
WT,6.09803560372841e-09
WT,0.00255730844336588
WT,0.00170852178939614
WT,0.0022794155821314
WT,0.00153976399930803
WT,1.19066985163336e-08
WT,2.36771293905917e-08
WT,0.00255730153952104
WT,0.00166501840965133
WT,0.00225281013201596
